ID;EntryTime;EntryUser;Name;Description;Unit;CO6_Config_VariableTypes_ID;Parent;deleted;LOINC;PersistenceAssembly;PersistenceClass;Timestamp;DisplayName
101542;2007-11-12 12:50:13.143;11;TabeOPSAnaesthesie_Op;;;3;101539;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004BA3;NULL
101543;2007-11-12 12:50:37.830;11;TabeOPSAnaesthesie_AnaesthesieArt;;;3;101539;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B9B;NULL
101544;2007-11-12 12:50:47.457;11;TabeOPSAnaesthesie_AnaesthesieDauer;;;3;101539;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B9D;NULL
101545;2007-11-12 12:51:07.643;11;TabeOPSAnaesthesie_AnaesthesieVolumenVerlust;;;3;101539;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004BA0;NULL
101546;2007-11-12 12:51:18.283;11;TabeOPSAnaesthesie_AnaesthesieVolumenErsatz;;;3;101539;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B9F;NULL
101547;2007-11-12 12:51:30.830;11;TabeOPSAnaesthesie_AnaesthesieAusscheidung;;;3;101539;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B9C;NULL
101548;2007-11-12 12:51:44.347;11;TabeOPSAnaesthesie_AnaesthesieKomplikationen;;;3;101539;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B9E;NULL
101549;2007-11-13 10:26:51.087;11;TabeIKrankheitsanamnese;;;1;20;2007-11-13 10:26:50.727;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B37;NULL
101550;2007-11-13 10:26:50.727;11;TabeIKrankheitsanamnese_Datum;;;3;101549;2007-11-13 10:26:50.727;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B39;NULL
101551;2007-11-13 10:26:50.807;11;TabeIKrankheitsanamnese_VerantwMitarbeiter;;;3;101549;2007-11-13 10:26:50.807;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B3C;NULL
101552;2007-11-13 10:26:50.867;11;TabeIKrankheitsanamnese_Gruppe;;;3;101549;2007-11-13 10:26:50.853;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B3B;NULL
101553;2007-11-13 10:26:50.913;11;TabeIKrankheitsanamnese_Bereich;;;3;101549;2007-11-13 10:26:50.917;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B38;NULL
101554;2007-11-13 10:26:50.977;11;TabeIKrankheitsanamnese_Dokumentation;;;3;101549;2007-11-13 10:26:50.977;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B3A;NULL
101555;2007-11-13 11:26:05.297;11;TabeIanamnese;;;1;20;2007-11-13 11:26:04.940;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B31;NULL
101556;2007-11-13 11:26:04.940;11;TabeIanamnese_Datum;;;3;101555;2007-11-13 11:26:04.940;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B33;NULL
101557;2007-11-13 11:26:05.017;11;TabeIanamnese_VerantwMitarbeiter;;;3;101555;2007-11-13 11:26:05.017;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B36;NULL
101558;2007-11-13 11:26:05.063;11;TabeIanamnese_Gruppe;;;3;101555;2007-11-13 11:26:05.063;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B35;NULL
101559;2007-11-13 11:26:05.127;11;TabeIanamnese_Bereich;;;3;101555;2007-11-13 11:26:05.127;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B32;NULL
101560;2007-11-13 11:26:05.190;11;TabeIanamnese_Dokumentation;;;3;101555;2007-11-13 11:26:05.190;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B34;NULL
101561;2007-11-12 13:45:29.387;11;TabeISozialanamnese;;;1;101555;2007-11-12 13:45:29.260;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B43;NULL
101562;2007-11-12 13:45:29.277;11;TabeISozialanamnese_Datum;;;3;101561;2007-11-12 13:45:29.260;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B46;NULL
101563;2007-11-13 10:26:56.947;11;TabeISozialanamnese;;;1;20;2007-11-13 10:26:56.617;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B44;NULL
101564;2007-11-13 10:26:56.617;11;TabeISozialanamnese_Datum;;;3;101563;2007-11-13 10:26:56.617;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B47;NULL
101565;2007-11-13 10:26:56.680;11;TabeISozialanamnese_VerantwMitarbeiter;;;3;101563;2007-11-13 10:26:56.680;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B4A;NULL
101566;2007-11-13 10:26:56.727;11;TabeISozialanamnese_Gruppe;;;3;101563;2007-11-13 10:26:56.727;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B49;NULL
101567;2007-11-13 10:26:56.773;11;TabeISozialanamnese_Bereich;;;3;101563;2007-11-13 10:26:56.773;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B45;NULL
101568;2007-11-13 10:26:56.837;11;TabeISozialanamnese_Dokumentation;;;3;101563;2007-11-13 10:26:56.837;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B48;NULL
101569;2007-11-13 11:25:59.250;11;TabeIlestatusArztt_Begleitkrankheit;;;3;101524;2007-11-13 11:25:59.250;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B3D;NULL
101570;2007-11-13 11:23:59.440;11;Tabelleanamnese;;;1;20;2007-11-13 11:23:59.097;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B70;NULL
101571;2007-11-13 11:23:59.097;11;Tabelleanamnese_Datum;;;3;101570;2007-11-13 11:23:59.097;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B72;NULL
101572;2007-11-13 11:23:59.160;11;Tabelleanamnese_Bereich;;;3;101570;2007-11-13 11:23:59.160;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B71;NULL
101573;2007-11-13 11:23:59.223;11;Tabelleanamnese_Gruppe;;;3;101570;2007-11-13 11:23:59.220;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B74;NULL
101574;2007-11-13 11:23:59.283;11;Tabelleanamnese_Dokumentation;;;3;101570;2007-11-13 11:23:59.270;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B73;NULL
101575;2007-11-13 11:23:59.330;11;Tabelleanamnese_VerantwMitarbeiter;;;3;101570;2007-11-13 11:23:59.330;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B75;NULL
101576;2007-11-13 11:24:36.517;11;TabelleAerzteAnamnese;;;1;101555;2007-11-13 11:24:36.440;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B61;NULL
101577;2007-11-13 11:24:46.627;11;TabelleAerzteAnamnese;;;1;20;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B60;NULL
101578;2007-11-15 08:20:21.390;11;TabelleAerzteAnamnese_Datum;;;3;101577;2007-11-15 08:20:21.327;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B64;NULL
101579;2007-11-14 08:17:20.220;11;TabelleAerzteAnamnese_VerantwMitarbeiter;;;3;101577;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B67;NULL
101580;2007-11-14 08:21:11.660;11;TabelleAerzteAnamnese_Dokumentation;;;3;101577;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B65;NULL
101581;2007-11-14 08:19:55.423;11;TabelleAerzteAnamnese_Gruppe;;;3;101577;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B66;NULL
101582;2007-11-14 08:20:37.737;11;TabelleAerzteAnamnese_Verlet;;;3;101577;2007-11-14 08:20:37.283;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B68;NULL
101583;2007-11-14 08:19:45.457;11;TabelleAerzteAnamnese_Bereich;;;3;101577;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B62;NULL
101584;2007-11-14 08:18:44.863;11;TabeIntensivDiagnosen_VerantwMitarbeiter;;;3;101530;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B41;NULL
101585;2007-11-14 08:22:34.140;11;TabelleAerzteAufnahmestatus;;;1;20;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B69;NULL
101586;2007-11-14 08:22:50.673;11;TabelleAerzteAufnahmestatus_Datum;;;3;101585;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B6B;NULL
101587;2007-11-14 08:23:19.890;11;TabelleAerzteAufnahmestatus_VerantwMitarbeiter;;;3;101585;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B6D;NULL
101588;2007-11-14 08:23:49.470;11;TabelleAerzteAufnahmestatus_Vitalfunktionstoerung;;;3;101585;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B6F;NULL
101589;2007-11-14 08:24:10.500;11;TabelleAerzteAufnahmestatus_Grundkrankheit;;;3;101585;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B6C;NULL
101590;2007-11-14 08:24:19.987;11;TabelleAerzteAufnahmestatus_Verletzung;;;3;101585;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B6E;NULL
101591;2007-11-14 08:24:33.343;11;TabelleAerzteAufnahmestatus_Begleitkrankheit;;;3;101585;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B6A;NULL
101592;2018-05-18 12:02:26.807;13965;VerlPfl_Beweg_Handicaps2;;;3;30;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000005E8392;Bewegen - Handicaps
101593;2018-05-17 10:43:18.937;13965;IstPflege_Bewegen_Handicaps2;;;3;30;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000005E821C;Bewegung (Handicaps)
101594;2007-11-15 08:20:42.780;11;TabelleAerzteAnamnese_Datum;;;5;101577;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B63;NULL
101595;2007-11-19 10:29:56.207;3;Beatmung_VO_AF;Verordnung Ziel-Atemfrequenz;1/min;30;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004588;NULL
101596;2007-11-19 10:33:18.830;3;Beatmung_Proc_AF;Angeordnete Ziel-Atemfrequenz für Pflege;1/min;32;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004578;NULL
101597;2007-11-20 07:54:15.707;6;VerlegPfl_Koerperpfl_Hautstatus2;;;3;30;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004BEA;NULL
101598;2008-11-26 12:57:02.937;157;Beatmung_Anordnung_AbbruchkriterienAF;;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C58F;NULL
101599;2007-11-21 07:04:03.460;11;Beatmung_Anordnung_AbbruchkriterienAMV;;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000000044F5;NULL
101600;2007-11-21 07:03:50.037;11;Beatmung_Anordnung_AbbruchkriterienPzvCO2;;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000000044FB;NULL
101601;2007-11-21 07:03:57.537;11;Beatmung_Anordnung_AbbruchkriterienAFVt;;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000000044F3;NULL
101602;2007-11-21 07:03:04.990;11;Beatmung_Anordnung_AbbruchkriterienSpO2;;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000000044FD;NULL
101603;2007-11-21 07:04:10.427;11;Beatmung_Anordnung_AbbruchkriterienFiO2;;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000000044F6;NULL
101604;2007-11-21 07:03:43.583;11;Beatmung_Anordnung_AbbruchkriterienSAP;;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000000044FC;NULL
101605;2007-11-21 07:02:58.553;11;Beatmung_Anordnung_AbbruchkriterienMAP;;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000000044F8;NULL
101606;2007-11-21 07:03:16.117;11;Beatmung_Anordnung_AbbruchkriterienHR;;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000000044F7;NULL
101607;2007-11-21 07:03:25.193;11;Beatmung_Anordnung_AbbruchkriterienNeurologie;;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000000044F9;NULL
101608;2007-11-21 07:08:31.347;11;Beatmung_Anordnung_AbbruchkriterienPHzv;;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000000044FA;NULL
101609;2019-07-09 12:36:06.987;8;Score_Braden;Score-Variablen zur Erfassung des Braden-Scores zu einem beliebigen Zeitpunkt in der Zeitachse;;1;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000624F25;
101610;2007-11-22 16:56:18.163;3;Score_Braden_Wert;;;2;101609;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004AAA;NULL
101611;2007-11-22 16:56:18.177;3;Score_Braden_ReibungUScherkraefte;;;27;101609;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004AA8;NULL
101612;2007-11-22 16:56:18.177;3;Score_Braden_Mobilitaet;;;27;101609;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004AA7;NULL
101613;2007-11-22 16:56:18.193;3;Score_Braden_Ernaehrung;;;27;101609;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004AA5;NULL
101614;2007-11-22 16:56:18.193;3;Score_Braden_Feuchtigkeit;;;27;101609;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004AA6;NULL
101615;2007-11-22 16:56:18.193;3;Score_Braden_Aktivitaet;;;27;101609;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004AA3;NULL
101616;2007-11-22 16:56:18.210;3;Score_Braden_SensorischesEmpfindungsvermoegen;;;27;101609;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004AA9;NULL
101617;2007-11-23 11:45:41.333;11;Beatmung_VO_AMV;;;30;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004589;NULL
101618;2007-11-23 11:45:50.363;11;Beatmung_VO_ASB;;;30;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000000458A;NULL
101619;2007-11-23 11:45:58.707;11;Beatmung_VO_FiO2;;;30;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000000458D;NULL
101620;2007-11-23 11:46:14.113;11;Beatmung_VO_Flow;;;30;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000000458E;NULL
101621;2007-11-23 11:46:28.707;11;Beatmung_VO_IzuE;;;30;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004591;NULL
101622;2007-11-23 11:47:00.597;11;Beatmung_VO_PEEP;;;30;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004593;NULL
101623;2007-11-23 11:47:09.910;11;Beatmung_VO_VT;;;30;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004596;NULL
101624;2007-11-23 11:47:22.830;11;Beatmung_VO_O2;;;30;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004592;NULL
101625;2007-11-23 11:47:30.130;11;Beatmung_VO_Pmax;;;30;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004594;NULL
101626;2007-11-23 11:47:43.190;11;Beatmung_VO_PPlateau;;;30;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004595;NULL
101627;2007-11-23 11:47:57.300;11;Beatmung_Proc_AMV;;;32;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004579;NULL
101628;2007-11-23 11:48:08.190;11;Beatmung_Proc_ASB;;;32;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000000457A;NULL
101629;2007-11-23 11:48:16.097;11;Beatmung_Proc_FiO2;;;32;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000000457D;NULL
101630;2007-11-23 11:48:25.630;11;Beatmung_Proc_Flow;;;32;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000000457E;NULL
101631;2007-11-23 11:48:33.800;11;Beatmung_Proc_IzuE;;;32;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004582;NULL
101632;2007-11-23 11:48:42.017;11;Beatmung_Proc_PEEP;;;32;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004584;NULL
101633;2007-11-23 11:48:48.910;11;Beatmung_Proc_VT;;;32;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004587;NULL
101634;2007-11-23 11:48:55.783;11;Beatmung_Proc_O2;;;32;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004583;NULL
101635;2007-11-23 11:49:02.470;11;Beatmung_Proc_Pmax;;;32;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004585;NULL
101636;2007-11-23 11:49:13.160;11;Beatmung_Proc_PPlateau;;;32;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004586;NULL
101637;2007-11-23 11:55:52.377;11;Beatmung_Proc_GeraetForm;;;32;1;2007-11-23 11:55:52.267;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004580;NULL
101638;2007-11-23 11:56:08.750;11;Beatmung_VO_GeraetForm;;;30;1;2007-11-23 11:56:08.657;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004590;NULL
101639;2007-11-23 11:55:30.250;11;Beatmung_Proc_BedingteVerordnung;;;32;1;2007-11-23 11:55:30.173;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000000457C;NULL
101640;2007-11-23 11:55:10.423;11;Beatmung_VO_BedingteVerordnung;;;30;1;2007-11-23 11:55:10.297;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000000458C;NULL
101641;2007-11-23 11:55:19.580;11;Beatmung_VO_BedingteVerordnung;;;29;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000000458B;NULL
101642;2007-11-23 11:55:39.657;11;Beatmung_Proc_BedingteVerordnung;;;31;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000000457B;NULL
101643;2007-11-23 11:56:34.203;11;Beatmung_Proc_GeraetForm;;;29;1;2007-11-23 11:56:34.123;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004581;NULL
101644;2007-11-23 11:56:20.017;11;Beatmung_VO_GeraetForm;;;29;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000000458F;NULL
101645;2007-11-23 11:56:41.030;11;Beatmung_Proc_GeraetForm;;;31;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000000457F;NULL
101646;2008-12-28 12:08:03.270;11;Score_Braden_Datum;;;5;101609;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C89E;NULL
101647;2007-12-17 03:21:11.037;11;TEST_VO_EKG_12;;;29;101517;2007-12-17 03:21:10.893;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000000EBF6;NULL
101649;2007-12-17 03:21:06.910;11;TEST_PROC_EKG_12;;;31;101517;2007-12-17 03:21:06.787;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000000EBF4;NULL
101650;2007-11-27 08:11:34.490;6;Zugaenge_Ausfuhr;;ml;6;100131;2007-11-27 08:11:34.427;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004C60;NULL
101652;2007-11-27 08:11:50.617;6;Zugaenge_Ausfuhr;;ml;6;100179;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004C5F;NULL
101653;2021-02-15 14:22:24.033;578;TabelleVerlaufAerzte;;;1;30;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000081FB01;Tabelle Verlauf Ärzte
101654;2007-11-27 08:16:32.673;11;TabelleVerlaufAerzte_Datum;;;5;101653;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B90;NULL
101655;2018-05-14 10:07:16.833;13965;TabelleVerlaufAerzte_Bereich;;;3;101653;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000589C0E;Arzt - Verlauf (Bereich)
101656;2018-05-14 10:06:33.260;13965;TabelleVerlaufAerzte_Gruppe;;;3;101653;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000589C0D;Arzt - Verlauf (Gruppe)
101657;2018-05-14 10:08:50.310;13965;TabelleVerlaufAerzte_Dokumentation;;;3;101653;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000589C0F;Arzt - Verlauf (Dokumentation)
101658;2018-05-14 10:06:05.077;13965;TabelleVerlaufAerzte_VeratwMitarbeiter;;;3;101653;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000589C0C;Arzt - Verlauf (Durchgeführt von)
101659;2019-07-25 11:11:13.540;8;TabelleVerlaufPflege;;;1;30;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000006251FE;
101660;2007-11-27 08:18:10.377;11;TabelleVerlaufPflege_Datum;;;5;101659;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B96;NULL
101661;2018-05-17 11:36:38.897;13965;TabelleVerlaufPflege_Bereich;;;3;101659;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000005E8258;Verlaufsdoku Pflege (Bereich)
101662;2018-05-17 11:36:17.787;13965;TabelleVerlaufPflege_Gruppe;;;3;101659;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000005E8257;Verlaufsdoku Pflege (Gruppe)
101663;2018-05-17 11:36:59.560;13965;TabelleVerlaufPflege_Dokumentation;;;3;101659;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000005E8259;Verlaufsdoku Pflege (Dokumentation)
101664;2018-05-17 11:35:55.677;13965;TabelleVerlaufPflege_VerantwMitarbeiter;;;3;101659;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x00000000005E8256;Verlaufsdoku Pflege (Mitarbeiter)
101665;2007-11-27 08:19:12.830;11;TabelleDiagnostik;;;1;30;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B7C;NULL
101666;2007-11-27 08:19:23.440;11;TabelleDiagnostik_Datum;;;5;101665;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B7E;NULL
101667;2007-11-27 08:19:36.080;11;TabelleDiagnostik_Gruppe;;;3;101665;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B80;NULL
101668;2007-11-27 08:19:41.910;11;TabelleDiagnostik_Bereich;;;3;101665;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B7D;NULL
101669;2007-11-27 08:19:54.330;11;TabelleDiagnostik_Dokumentation;;;3;101665;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B7F;NULL
101670;2007-11-27 08:20:09.517;11;TabelleDiagnostik_VerantwMitarbeiter;;;3;101665;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B81;NULL
101671;2007-11-27 08:20:26.487;11;TabelleKonsile;;;1;30;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B82;NULL
101672;2007-11-27 08:20:43.080;11;TabelleKonsile_Datum;;;5;101671;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x0000000000004B84;NULL
